email_id,subject,body,sender,num_urls,has_suspicious_domain,urgency_word_count,label
707,Thank You for Your Recent Purchase,"Dear Customer, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Thanks,
Raj",notifications@github.com,0,0,0,0
708,Upcoming Webinar: AI in Healthcare,"Hello, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Best regards,
Project Team Please confirm receipt of this email at your earliest convenience.",manager@company.com,1,0,1,0
709,Congratulations! You Are Selected for a Reward,"Dear User, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://bank0famerica-alert.com/verify to receive your refund today. Thanks,
The Team",alerts@bank0famerica.co,3,1,2,1
710,Invoice #4521 Attached,"Hi there, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Thanks,
Raj",team-lead@company.com,0,0,0,0
711,You Have Won a Prize! Claim Now,"Hi there, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://update-your-info-now.tk/secure or your account will be locked. Best regards,
Support Team",support@amaz0n-rewards.info,3,1,3,1
712,Security Alert: Unusual Sign-in Activity Detected,"Hello, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://paypal-security-update.net/confirm immediately to upgrade for free. Thanks,
The Team",support@amaz0n-rewards.info,1,1,3,1
713,Weekly Team Sync Agenda,"Hi there, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Thanks,
Raj",no-reply@zoom.us,0,0,0,0
714,You Have Won a Prize! Claim Now,"Dear Customer, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://amaz0n-rewards-claim.info/prize within 12 hours. Thank you,
Team",alerts@bank0famerica.co,3,1,1,1
715,Final Notice: Your Account Has Been Locked,"Hello, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://irs-tax-refund-claim.top/form or your account will be locked. Regards,
Account Services",admin@account-verify-center.com,0,1,3,1
716,Important: Your Refund Is Pending Approval,"Hello, Your package delivery has failed due to an incomplete address. Click http://secure-login-verify.com/account now and pay a small redelivery fee to reschedule. Sincerely,
Customer Service",support@amaz0n-rewards.info,3,1,2,1
717,Urgent: Your Account Will Be Suspended,"Hi there, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://paypal-security-update.net/confirm to receive your refund today. Best regards,
Support Team",support@amaz0n-rewards.info,1,1,1,1
718,Your Package Could Not Be Delivered,"Hello, We were unable to process your recent payment. Please update your billing information immediately at http://paypal-security-update.net/confirm to avoid service interruption. Thank you,
Team",team@irs-refunds.top,1,1,2,1
719,Confirm Your Email to Restore Access,"Hello, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://paypal-security-update.net/confirm to receive your refund today. Sincerely,
Customer Service",support@amaz0n-rewards.info,2,1,1,1
720,Notes from Today's Client Call,"Hi, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Thanks,
Raj Please confirm receipt of this email at your earliest convenience.",support@fedex.com,0,0,1,0
721,Notes from Today's Client Call,"Dear User, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Best,
Sarah",hr@company.com,0,0,0,0
722,Final Notice: Your Account Has Been Locked,"Dear User, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://update-your-info-now.tk/secure immediately to upgrade for free. Sincerely,
Customer Service",team@irs-refunds.top,1,1,2,1
723,Congratulations on Your Work Anniversary,"Hello, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Regards,
Admin Team",support@fedex.com,1,0,0,0
724,New Blog Post: Tips for Remote Work,"Dear User, Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Best regards,
Project Team",no-reply@zoom.us,1,0,0,0
725,Important: Your Refund Is Pending Approval,"Dear User, Your package delivery has failed due to an incomplete address. Click http://appleid-confirm-account.xyz/login now and pay a small redelivery fee to reschedule. Best regards,
Support Team",security@paypa1-support.com,1,1,2,1
726,Immediate Action Needed: Confirm Your Password,"Hi there, Your package delivery has failed due to an incomplete address. Click http://paypal-security-update.net/confirm now and pay a small redelivery fee to reschedule. Regards,
Account Services",service@microsoft-alerts.xyz,3,1,2,1
727,Weekly Team Sync Agenda,"Hello, Hi, this is a friendly reminder to submit yur timesheet for this week by Friday 5 PM. Thanks for your cooperation. Regards,
Admin Team",support@fedex.com,1,0,0,0
728,Weekly Team Sync Agenda,"Hello, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Cheers,
Priya",newsletter@company.com,1,0,0,0
729,Action Required: Verify Your Identity Now,"Dear Customer, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://irs-tax-refund-claim.top/form or your account will be locked. Thanks,
The Team",admin@account-verify-center.com,2,1,3,1
730,Security Alert: Unusual Sign-in Activity Detected,"Hello, Dear user, our system detected a policy violation on your account. Verify your information at http://appleid-confirm-account.xyz/login within 24 hours to prevent permanent closure. Sincerely,
Customer Service",service@microsoft-alerts.xyz,1,1,2,1
731,Your Flight Itinerary Confirmation,"Hello, Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Regards,
Admin Team",team-lead@company.com,0,0,0,0
732,Your Payment Failed - Update Billing Information,"Dear Customer, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://paypal-security-update.net/confirm to receive your refund today.",team@irs-refunds.top,1,1,1,1
733,Notes from Today's Client Call,"Hi, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Thanks,
Raj",manager@company.com,0,0,0,0
734,Your Invoice Is Overdue - Pay Immediately,"Hello, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://update-your-info-now.tk/secure to receive your refund today. Thanks,
The Team",billing@netflix-update.ru,3,1,0,1
735,Meeting Rescheduled to 3 PM Tomorrow,"Hello, Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Thanks,
Raj",manager@company.com,0,0,0,0
736,Urgent: Your Account Will Be Suspended,"Hi there, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://netflix-billing-update.ru/pay immediately to upgrade for free. Sincerely,
Customer Service",no-reply@appleid-verify.net,3,1,2,1
737,You Have Won a Prize! Claim Now,"Hi there, This is an urgent securrity notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://irs-tax-refund-claim.top/form or your account will be locked. Sincerely,
Customer Service",team@irs-refunds.top,0,1,3,1
738,Your Package Could Not Be Delivered,"Dear User, Dear Customer, we detected unusual activity on your account. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://secure-login-verify.com/account Regards,
Account Services",no-reply@appleid-verify.net,3,1,5,1
739,Weekly Team Sync Agenda,"Dear Customer, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://company-blog.com/newsletter. Thanks,
Raj",notifications@github.com,0,0,0,0
740,Reminder: Submit Your Timesheet,"Dear User, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with yur schedule. Regards,
Admin Team",billing@vendor.com,1,0,0,0
741,Reminder: Submit Your Timesheet,"Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best regards,
Project Team",team-lead@company.com,1,0,0,0
742,Verify Your Bank Details to Avoid Suspension,"Hello, Dear user, our system detected a policy violation on your account. Verify your information at http://192.168.44.21/verify-account within 24 hours to prevent permanent closure. Thanks,
The Team",admin@account-verify-center.com,2,1,2,1
743,Your Invoice Is Overdue - Pay Immediately,"Hi there, Dear user, our system detected a policy violation on your account. Verify your information at http://appleid-confirm-account.xyz/login within 24 hours to prevent permanent closure. Regards,
Account Services",support@amaz0n-rewards.info,1,1,2,1
