email_id,subject,body,sender,num_urls,has_suspicious_domain,urgency_word_count,label,full_text,clean_text
760,Project Update: Sprint Review Notes,"Hi, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Thank you,
HR Please confirm receipt of this email at your earliest convenience.",support@fedex.com,0,0,1,0,"Project Update: Sprint Review Notes Hi, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Thank you,
HR Please confirm receipt of this email at your earliest convenience.",project update sprint review notes hi hi friendly reminder submit timesheet week friday pm thanks cooperation thank hr please confirm receipt email earliest convenience
761,Congratulations! You Are Selected for a Reward,"Dear Customer, Dear Customer, we detected unusual activity on your account. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://amaz0n-rewards-claim.info/prize Sincerely,
Customer Service",no-reply@appleid-verify.net,0,1,4,1,"Congratulations! You Are Selected for a Reward Dear Customer, Dear Customer, we detected unusual activity on your account. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://amaz0n-rewards-claim.info/prize Sincerely,
Customer Service",congratulations selected reward dear customer dear customer detected unusual activity account click link immediately verify identity account permanently suspended within hours URLTOKEN sincerely customer service
762,Your Monthly Newsletter is Here,"Dear User, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://github.com/company/project. Thanks,
Raj",manager@company.com,1,0,0,0,"Your Monthly Newsletter is Here Dear User, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://github.com/company/project. Thanks,
Raj",monthly newsletter dear user good news order shipped way track shipment using link URLTOKEN thanks raj
763,Project Update: Sprint Review Notes,"Dear Customer, Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Best,
Sarah Please confirm receipt of this email at your earliest convenience.",notifications@github.com,0,0,1,0,"Project Update: Sprint Review Notes Dear Customer, Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Best,
Sarah Please confirm receipt of this email at your earliest convenience.",project update sprint review notes dear customer thank recent purchase receipt attached questions feel free reach support team best sarah please confirm receipt email earliest convenience
764,Verify Your Bank Details to Avoid Suspension,"Dear Customer, Dear user, our system detected a policy violation on your account. Verify your information at http://paypal-security-update.net/confirm within 24 hours to prevent permanent closure.",billing@netflix-update.ru,2,1,2,1,"Verify Your Bank Details to Avoid Suspension Dear Customer, Dear user, our system detected a policy violation on your account. Verify your information at http://paypal-security-update.net/confirm within 24 hours to prevent permanent closure.",verify bank details avoid suspension dear customer dear user system detected policy violation account verify information URLTOKEN within hours prevent permanent closure
765,You Have Won a Prize! Claim Now,"Hello, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://appleid-confirm-account.xyz/login and entering your bank details. Thanks,
The Team",support@amaz0n-rewards.info,2,1,2,1,"You Have Won a Prize! Claim Now Hello, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://appleid-confirm-account.xyz/login and entering your bank details. Thanks,
The Team",prize claim hello congratulations selected receive cash reward claim prize clicking URLTOKEN entering bank details thanks team
766,Meeting Rescheduled to 3 PM Tomorrow,"Hi, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Cheers,
Priya",no-reply@zoom.us,0,0,0,0,"Meeting Rescheduled to 3 PM Tomorrow Hi, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Cheers,
Priya",meeting rescheduled pm tomorrow hi hi team quick note meeting tomorrow moved pm conference room let know conflicts schedule cheers priya
767,Immediate Action Needed: Confirm Your Password,"Dear User, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://secure-login-verify.com/account and entering your bank details. Regards,
Account Services",service@microsoft-alerts.xyz,1,1,2,1,"Immediate Action Needed: Confirm Your Password Dear User, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://secure-login-verify.com/account and entering your bank details. Regards,
Account Services",immediate action needed confirm password dear user congratulations selected receive cash reward claim prize clicking URLTOKEN entering bank details regards account services
768,Congratulations! You Are Selected for a Reward,"Dear Customer, Your package delivery has failed due to an incomplete address. Click http://irs-tax-refund-claim.top/form now and pay a small redelivery fee to reschedule.",alerts@bank0famerica.co,3,1,1,1,"Congratulations! You Are Selected for a Reward Dear Customer, Your package delivery has failed due to an incomplete address. Click http://irs-tax-refund-claim.top/form now and pay a small redelivery fee to reschedule.",congratulations selected reward dear customer package delivery failed due incomplete address click URLTOKEN pay small redelivery fee reschedule
769,Security Alert: Unusual Sign-in Activity Detected,"Hi there, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://appleid-confirm-accont.xyz/login and entering your bank details. Thanks,
The Team",team@irs-refunds.top,1,1,2,1,"Security Alert: Unusual Sign-in Activity Detected Hi there, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://appleid-confirm-accont.xyz/login and entering your bank details. Thanks,
The Team",security alert unusual signin activity detected hi congratulations selected receive cash reward claim prize clicking URLTOKEN entering bank details thanks team
